v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,class
43,11,1,10,235,1290.589966,0.07,14.56000042,88.65000153,18789.41016,0.430000007,1043.849976,30,0,10,0,7,94,85,453,53,1
67,11,10,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,53,1
14,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,120,1
17,5,4,2,47,225.9499969,0.109999999,9,25.11000061,2033.51001,0.079999998,112.9700012,14,0,1,0,10,42,252,104,138,1
31,4,3,2,41,187.9799957,0.109999999,9,20.88999939,1691.849976,0.059999999,93.98999786,14,8,7,0,8,25,185,104,120,1
42,7,4,4,84,434.269989,0.059999999,17.5,24.81999969,7599.790039,0.140000001,422.2099915,28,1,6,5,16,66,416,273,22,1
19,2,1,2,39,171.3000031,0.100000001,10,17.12999916,1713,0.059999999,95.16999817,14,0,3,0,8,161,196,67,71,1
20,3,1,2,68,333.6700134,0.129999995,7.820000172,42.68999863,2607.879883,0.109999999,144.8800049,13,0,5,0,7,69,361,203,100,1
13,5,5,3,51,233.8300018,0.059999999,15.82999992,14.77000046,3702.360107,0.079999998,205.6900024,10,0,1,0,11,161,283,115,138,1
14,3,1,2,22,83.76000214,0.159999996,6.300000191,13.30000019,527.7000122,0.029999999,29.31999969,10,1,1,0,66,113,91,412,100,1
20,4,1,4,51,224.0099945,0.07,15.32999992,14.60999966,3434.790039,0.07,190.8200073,16,0,2,0,8,161,241,159,120,1
130,25,11,9,456,2813.48999,0.02,49.5,56.84000015,139267.5469,0.939999998,7737.089844,105,3,20,0,23,111,217,124,99,1
37,6,6,4,65,315.769989,0.07,13.93000031,22.67000008,4398.209961,0.109999999,244.3399963,29,0,3,2,11,42,347,193,10,1
24,8,7,5,72,360,0.079999998,13.23999977,27.20000076,4764.709961,0.119999997,264.7099915,16,6,2,0,11,62,369,232,34,1
89,9,6,4,216,1275.890015,0.029999999,33.20999908,38.40999985,42377.71875,0.430000007,2354.320068,64,12,13,0,24,95,56,459,44,1
28,9,8,3,125,669.6900024,0.029999999,30.35000038,22.05999947,20327.17969,0.219999999,1129.290039,23,0,3,0,23,62,540,318,44,1
91,11,11,9,245,1453.030029,0.050000001,21.70999908,66.91999817,31551.51953,0.479999989,1752.859985,61,13,15,0,17,105,89,465,53,1
42,6,5,5,117,653.4400024,0.119999997,8.670000076,75.40000153,5663.149902,0.219999999,314.6199951,39,0,1,0,8,97,489,355,10,1
74,8,3,6,299,1678.800049,0.02,58.83000183,28.54000092,98758.53906,0.560000002,5486.589844,65,0,5,1,22,82,110,46,10,1
33,4,4,3,67,335,0.07,14,23.93000031,4690,0.109999999,260.5599976,23,3,5,0,13,55,347,212,120,1
96,11,4,9,232,1335.130005,0.039999999,22.75,58.68999863,30374.30078,0.449999988,1687.459961,75,4,13,2,16,97,80,455,53,1
6,1,1,1,10,25.85000038,0.670000017,1.5,17.22999954,38.77000046,0.01,2.150000095,4,0,0,0,30,89,507,231,1,1
9,3,3,2,23,95.91000366,0.140000001,7.070000172,13.56000042,678.210022,0.029999999,37.68000031,6,0,1,0,7,137,78,452,100,1
21,7,7,3,86,404.2399902,0.07,13.93000031,29.01000023,5632.379883,0.129999995,312.9100037,18,0,1,0,7,49,411,291,22,1
113,19,1,10,431,2419.939941,0.029999999,39.52000046,61.24000168,95624.28906,0.810000002,5312.459961,99,0,12,0,13,93,227,85,82,1
5,1,1,1,11,34.86999893,0.400000006,2.5,13.94999981,87.16999817,0.01,4.840000153,3,0,0,0,54,101,507,303,1,1
7,2,1,2,14,48.43000031,0.230000004,4.380000114,11.06999969,211.8899994,0.02,11.77000046,5,0,0,0,61,101,560,349,71,1
43,4,1,3,137,708.2800293,0.059999999,17.86000061,39.65999985,12647.84961,0.239999995,702.6599731,30,0,11,0,11,73,553,350,120,1
63,12,1,8,160,920.7800293,0.050000001,19.72999954,46.68000031,18164.51953,0.310000002,1009.140015,50,5,5,1,20,93,578,393,51,1
8,1,1,1,18,66.61000061,0.360000014,2.809999943,23.68000031,187.3300018,0.02,10.40999985,5,0,1,0,54,148,560,452,1,1
8,1,1,1,14,46.50999832,0.5,2,23.25,93.01000214,0.02,5.170000076,4,0,2,0,41,125,535,387,1,1
8,1,1,1,14,46.50999832,0.5,2,23.25,93.01000214,0.02,5.170000076,4,0,2,0,41,125,535,387,1,1
573,38,17,19,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,125,1
104,13,5,10,309,1725.75,0.02,58.15000153,29.68000031,100356.3125,0.579999983,5575.350098,77,7,9,6,24,77,155,13,64,1
77,8,5,5,264,1432.530029,0.02,56.20999908,25.48999977,80523.47656,0.479999989,4473.529785,60,3,7,2,23,69,120,451,34,1
39,4,1,4,112,579.0300293,0.07,13.56999969,42.68999863,7854.689941,0.189999998,436.3699951,28,0,8,0,9,77,486,342,120,1
30,4,3,2,108,589.6199951,0.039999999,26,22.68000031,15330.08008,0.200000003,851.6699829,19,1,4,3,25,66,515,279,120,1
79,7,1,6,146,771.6699829,0.07,15,51.43999863,11575.03027,0.25999999,643.0599976,35,18,16,7,9,82,550,388,22,1
240,40,6,34,1098,7648.430176,0.01,90.62999725,84.38999939,693194,2.549999952,38510.78125,144,55,31,8,39,158,502,311,124,1
86,12,1,2,136,789.7999878,0.050000001,18.37999916,42.97999954,14512.58008,0.25999999,806.25,70,0,14,0,23,92,553,345,22,1
82,15,1,14,192,1035.310059,0.079999998,11.85999966,87.26999664,12282.71973,0.349999994,682.3699951,63,0,17,0,66,93,19,447,70,1
101,22,19,7,304,1679.160034,0.02,54.08000183,31.04999924,90814.71875,0.560000002,5045.259766,66,19,14,0,21,78,134,28,92,1
55,12,12,3,202,1198.01001,0.029999999,34.15000153,35.08000183,40908.48047,0.400000006,2272.689941,42,1,10,0,26,94,45,446,59,1
41,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,138,1
35,12,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,59,1
8,1,1,1,11,34.86999893,0.319999993,3.119999886,11.15999985,108.9700012,0.01,6.050000191,4,0,2,0,54,101,466,349,1,1
200,25,20,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,99,1
27,2,1,1,61,286.730011,0.109999999,8.75,32.77000046,2508.860107,0.100000001,139.3800049,20,1,4,0,4,55,293,212,71,1
32,3,1,2,73,385.8299866,0.090000004,11.19999981,34.43999863,4323.100098,0.129999995,240.1699982,24,0,6,0,14,75,384,222,85,1
41,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,22,1
165,16,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,73,1
23,4,1,3,53,254.7899933,0.079999998,12.11999989,21.03000069,3086.879883,0.079999998,171.4900055,18,0,2,0,11,33,283,137,120,1
16,3,3,2,42,199.7100067,0.090000004,11.64000034,17.15999985,2323.840088,0.07,129.1000061,12,0,2,0,13,15,220,80,100,1
54,7,1,7,162,770.289978,0.039999999,27.20000076,28.31999969,20951.93945,0.25999999,1164,48,0,4,0,8,49,568,404,22,1
31,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
15,1,1,1,66,289.8900146,0.109999999,9.380000114,30.92000008,2717.75,0.100000001,150.9900055,9,0,4,0,66,25,361,182,1,1
7,1,1,1,26,89.94999695,0.140000001,7,12.85000038,629.6199951,0.029999999,34.97999954,5,0,0,0,61,101,127,435,1,1
31,12,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,59,1
81,24,18,2,231,1253.469971,0.02,49.24000168,25.45999908,61718.33984,0.419999987,3428.800049,77,0,2,0,21,73,75,461,96,1
27,8,7,3,71,344.9200134,0.050000001,18.42000008,18.72999954,6352.209961,0.109999999,352.8999939,19,0,6,0,14,25,392,193,34,1
164,5,1,5,834,5427.5,0.029999999,37.40000153,145.1199951,202995.6719,1.809999943,11277.54004,145,1,16,0,11,144,395,290,138,1
116,2,1,1,486,3339,0.059999999,17.81999969,187.3500061,59506.87891,1.110000014,3305.939941,91,0,23,0,13,6,222,154,71,1
56,5,1,5,243,1429.47998,0.050000001,20.09000015,71.13999939,28722.61914,0.479999989,1595.699951,45,0,9,0,13,106,72,14,138,1
60,8,5,3,156,866.5200195,0.029999999,32.09999847,26.98999977,27818.76953,0.289999992,1545.48999,45,5,8,0,22,78,558,401,34,1
36,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,120,1
7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
184,9,7,1,693,4662.450195,0.029999999,35.93000031,129.7799988,167499.8125,1.549999952,9305.549805,140,13,29,0,17,158,325,257,44,1
469,2,1,2,1186,8191.569824,0.02,43.84999847,186.8300018,359168.9375,2.730000019,19953.83008,283,130,47,7,13,10,475,378,71,1
242,3,3,3,1237,9296.919922,0.029999999,29.78000069,312.1700134,276879.1875,3.099999905,15382.17969,169,19,52,0,16,59,505,365,100,1
96,1,1,1,468,2828.780029,0.050000001,18.75,150.8699951,53039.55859,0.939999998,2946.639893,68,12,14,0,4,121,217,138,1,1
463,94,52,68,1756,12727.36035,0.01,71.80999756,177.2400055,913945.6875,4.239999771,50774.76172,393,34,34,0,25,29,23,409,49,1
169,5,1,5,842,5466.140137,0.029999999,38.29999924,142.7200012,209353.1719,1.820000052,11630.73047,151,1,15,0,11,143,398,294,138,1
221,1,1,1,1396,9691.75,0.029999999,29.65999985,326.75,287464.25,3.230000019,15970.24023,170,2,47,0,7,18,533,390,1,1
95,22,19,16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,93,1
85,4,1,3,317,1612.72998,0.02,45.84999847,35.16999817,73943.46875,0.540000021,4107.970215,68,0,15,0,10,72,134,44,120,1
113,1,1,1,565,3427.340088,0.050000001,18.37000084,186.5399933,62970.12109,1.139999986,3498.340088,95,0,16,0,65,124,257,205,1,1
91,2,1,2,260,1624.459961,0.07,14.34000015,113.2900009,23292.67969,0.540000021,1294.040039,46,19,24,0,10,129,70,38,71,1
22,3,1,3,61,307.7099915,0.129999995,8,38.45999908,2461.659912,0.100000001,136.7599945,16,0,4,0,8,73,293,212,100,1
57,7,5,3,172,970.7399902,0.029999999,36.5,26.60000038,35432.12891,0.319999993,1968.449951,40,6,8,1,24,80,580,420,22,1
22,2,1,2,66,317.2900085,0.100000001,9.710000038,32.68000031,3079.540039,0.109999999,171.0899963,16,0,4,0,7,62,321,232,71,1
22,2,1,2,66,320.6300049,0.109999999,9.170000076,34.97999954,2939.080078,0.109999999,163.2799988,16,0,4,0,7,66,321,232,71,1
163,5,1,5,840,5479.790039,0.029999999,37.20999908,147.2799988,203890.9531,1.830000043,11327.28027,145,1,15,0,11,145,397,293,138,1
166,1,1,1,141,734.5300293,0.180000007,5.46999979,134.3099976,4016.97998,0.239999995,223.1699982,145,1,18,0,54,92,512,413,1,1
15,1,1,1,32,135.9299927,0.289999992,3.460000038,39.27000046,470.5400085,0.050000001,26.13999939,11,0,2,0,58,33,114,67,1,1
41,5,3,3,110,593.1500244,0.090000004,10.97999954,54.00999832,6514.47998,0.200000003,361.9200134,32,1,6,0,9,88,474,345,138,1
61,26,24,8,297,1795.189941,0.029999999,32.09000015,55.93999863,57612.92188,0.600000024,3200.719971,41,8,10,0,22,106,123,31,103,1
56,6,5,2,154,855.4099731,0.029999999,33.38999939,25.62000084,28563.14063,0.289999992,1586.839966,38,5,11,0,23,77,561,396,10,1
55,6,1,6,153,757.9899902,0.039999999,26.35000038,28.76000023,19975.32031,0.25,1109.73999,38,9,6,0,10,62,558,396,10,1
415,9,1,8,2057,15427.17969,0.02,55.06000137,280.1600037,849495,5.139999866,47194.17188,384,2,27,0,17,57,37,460,44,1
43,2,1,2,138,734.4299927,0.100000001,9.729999542,75.51000214,7142.890137,0.239999995,396.8299866,25,1,9,6,66,91,512,401,71,1
21,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10,1
50,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10,1
163,5,1,5,842,5466.140137,0.029999999,38.29999924,142.7200012,209353.1719,1.820000052,11630.73047,145,1,15,0,11,143,398,294,138,1
168,5,1,5,852,5544.640137,0.029999999,38.29000092,144.8099976,212301.3906,1.850000024,11794.51953,151,1,14,0,11,144,401,297,138,1
324,6,1,6,1540,11205.23047,0.02,44.34999847,252.6699982,496927.6563,3.74000001,27607.08984,287,1,33,1,14,40,541,418,10,1
169,5,1,5,842,5479.560059,0.029999999,37.79999924,144.9799957,207105.8438,1.830000043,11505.87988,148,1,18,0,11,144,398,294,138,1
139,5,1,5,897,5893.160156,0.029999999,38.06000137,154.8300018,224308.4219,1.960000038,12461.58008,98,1,38,0,11,149,417,307,138,1
455,23,1,11,1793,13503.76953,0.02,65.16000366,207.25,879854.8125,4.5,48880.82031,359,17,76,1,25,56,576,442,93,1
66,3,1,3,213,1296.630005,0.129999995,7.5,172.8800049,9724.719727,0.430000007,540.2600098,61,1,2,0,4,123,59,447,100,1
106,3,1,3,422,2690.27002,0.050000001,19.98999977,134.6100006,53766.33984,0.899999976,2987.02002,93,2,9,0,10,136,180,123,100,1
123,2,1,2,661,4456.109863,0.029999999,33.09999847,134.6100006,147512.5938,1.49000001,8195.129883,105,1,15,0,19,158,333,220,71,1
124,7,1,3,643,4005.129883,0.029999999,36.63000107,109.3600006,146687.9063,1.340000033,8149.330078,112,0,10,0,11,126,313,226,22,1
163,5,1,5,840,5479.790039,0.029999999,37.20999908,147.2799988,203890.9531,1.830000043,11327.28027,147,1,13,0,11,145,397,293,138,1
77,1,1,1,365,2273.52002,0.100000001,10.44999981,217.6100006,23753.17969,0.75999999,1319.619995,67,0,8,0,65,134,139,99,1,1
26,2,1,2,40,166.8000031,0.150000006,6.800000191,24.53000069,1134.219971,0.059999999,63.00999832,14,7,3,0,65,4,185,92,71,1
65,7,1,4,170,944.2800293,0.029999999,28.60000038,33.02000046,27006.41016,0.310000002,1500.359985,31,18,14,0,21,80,19,398,22,1
52,6,5,2,117,626.8300171,0.039999999,25.20000076,24.87000084,15796.20996,0.209999993,877.5700073,34,7,9,0,20,72,504,342,10,1
24,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,120,1
53,10,6,6,127,656.5800171,0.059999999,17.5,37.52000046,11490.16016,0.219999999,638.3400269,30,4,9,7,10,75,515,366,51,1
24,5,4,4,68,326.8999939,0.100000001,9.710000038,33.68000031,3172.850098,0.109999999,176.2700043,12,0,6,3,7,62,340,232,138,1
17,2,1,2,29,123.1900024,0.209999993,4.730000019,26.05999947,582.3499756,0.039999999,32.34999847,9,3,2,0,65,15,103,41,71,1
45,1,1,1,140,768.8599854,0.090000004,11.17000008,68.81999969,8589.599609,0.25999999,477.2000122,28,5,10,0,9,92,546,366,1,1
38,3,3,2,139,780.4400024,0.079999998,13.01000023,59.97000122,10157.25977,0.25999999,564.289978,25,1,10,0,11,94,536,385,100,1
57,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,100,1
152,3,1,3,434,2803.389893,0.050000001,21.98999977,127.5100021,61634.60156,0.930000007,3424.139893,80,40,20,1,16,138,223,94,100,1
34,7,4,5,86,430,0.079999998,12.65999985,33.97000122,5442.890137,0.140000001,302.3800049,21,2,6,3,9,69,416,284,22,1
14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
55,4,1,2,168,868.5499878,0.039999999,25.77000046,33.70000076,22384.83984,0.289999992,1243.599976,34,5,5,8,10,75,553,438,120,1
42,5,1,3,107,535,0.050000001,19.85000038,26.95000076,10621.32031,0.180000007,590.0700073,26,6,8,0,11,62,478,328,138,1
35,4,3,2,62,294.7999878,0.100000001,10,29.47999954,2948.030029,0.100000001,163.7799988,23,3,6,1,8,49,329,182,120,1
36,4,1,4,94,446.9599915,0.050000001,20.45999908,21.84000015,9145.480469,0.150000006,508.0799866,25,6,3,0,10,33,452,291,120,1
117,18,10,13,296,1789.140015,0.029999999,35.13999939,50.90999985,62875.51172,0.600000024,3493.080078,77,12,10,16,23,105,118,34,80,1
13,3,1,3,30,117.2099991,0.119999997,8.25,14.21000004,966.960022,0.039999999,53.72000122,5,0,2,4,66,125,138,17,100,1
4,1,1,1,7,19.64999962,0.330000013,3,6.550000191,58.95000076,0.01,3.279999971,2,0,0,0,58,2,466,2,1,1
30,4,3,3,137,724.0999756,0.050000001,20.56999969,35.20000076,14895.76953,0.239999995,827.539978,21,0,7,0,16,73,558,342,120,1
17,2,1,2,27,112.5899963,0.209999993,4.800000191,23.45999908,540.4199829,0.039999999,30.02000046,9,3,3,0,65,4,91,30,71,1
19,3,1,2,35,156.0800018,0.129999995,7.5,20.80999947,1170.599976,0.050000001,65.02999878,9,3,4,0,7,15,152,67,100,1
13,3,3,2,46,218.7200012,0.109999999,9.289999962,23.54999924,2031.02002,0.07,112.8300018,6,0,5,0,9,42,220,126,100,1
6,1,1,1,14,46.50999832,0.330000013,3,15.5,139.5200043,0.02,7.75,3,0,1,0,54,113,535,387,1,1
8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
11,1,1,1,25,102.1900024,0.100000001,9.600000381,10.64000034,980.9899902,0.029999999,54.5,6,0,3,0,8,113,114,435,1,1
18,2,1,2,28,118.9400024,0.189999998,5.400000095,22.03000069,642.289978,0.039999999,35.68000031,9,3,4,0,66,4,103,30,71,1
67,11,1,11,211,1165.469971,0.029999999,38.04000092,30.63999939,44336.48047,0.389999986,2463.139893,46,6,13,0,21,78,63,441,34,1
4,1,1,1,8,22.45999908,0.270000011,3.75,5.989999771,84.22000122,0.01,4.679999828,2,0,0,0,54,71,422,231,1,1
70,9,5,8,216,1157.22998,0.029999999,38,30.45000076,43974.78906,0.389999986,2443.040039,54,7,7,0,17,75,63,448,39,1
32,5,1,4,66,302.6099854,0.090000004,11.06999969,27.32999992,3350.300049,0.100000001,186.1300049,25,0,5,0,4,42,312,240,138,1
20,5,4,4,41,174.1699982,0.140000001,6.909999847,25.20999908,1203.319946,0.059999999,66.84999847,15,0,3,0,65,15,174,115,138,1
14,4,4,4,32,130.8000031,0.140000001,7.309999943,17.88999939,956.4699707,0.039999999,53.13999939,11,0,0,0,66,148,138,41,120,1
70,7,4,6,182,1070.640015,0.029999999,31.90999985,33.54999924,34163.17969,0.360000014,1897.949951,52,5,11,0,25,93,7,438,22,1
37,6,1,4,94,485.9700012,0.050000001,19.68000031,24.69000053,9565.990234,0.159999996,531.4400024,28,0,5,2,14,69,423,322,10,1
88,14,9,13,335,2010,0.050000001,22.12000084,90.87000275,44461.19922,0.670000017,2470.070068,80,1,5,0,10,114,123,78,67,1
95,5,1,5,196,1076.400024,0.039999999,26.32999992,40.88000107,28345.2793,0.360000014,1574.73999,44,40,9,0,16,85,45,434,138,1
186,28,20,8,434,2531.469971,0.01,89.58999634,28.26000023,226792.9688,0.839999974,12599.61035,119,45,20,0,29,87,222,96,107,1
50,11,10,2,238,1220.77002,0.02,51.06000137,23.90999985,62335.53906,0.409999996,3463.090088,40,4,3,0,17,55,94,446,53,1
27,5,3,3,79,417.5499878,0.07,13.52000046,30.87999916,5646.370117,0.140000001,313.6900024,19,0,6,0,69,172,582,469,147,1
57,5,1,4,110,528.8099976,0.050000001,18.37999916,28.78000069,9716.870117,0.180000007,539.8300171,39,3,9,4,8,55,474,345,138,1
165,22,1,18,409,2661.689941,0.039999999,25.77000046,103.2699966,68604.07031,0.889999986,3811.340088,136,10,16,1,19,139,181,108,92,1
35,3,1,3,90,457.8699951,0.090000004,11.19999981,40.88000107,5128.160156,0.150000006,284.8999939,19,5,7,0,10,72,460,248,100,1
24,3,1,3,50,229.25,0.109999999,9.5,24.12999916,2177.860107,0.079999998,120.9899979,14,3,5,0,8,25,273,115,100,1
67,12,7,6,242,1399.089966,0.02,43.47999954,32.18000031,60836.25,0.469999999,3379.790039,60,1,4,0,25,88,88,466,59,1
23,4,1,4,62,304.230011,0.059999999,16,19.01000023,4867.640137,0.100000001,270.4200134,15,3,2,1,13,42,304,212,120,1
74,12,10,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,59,1
10,2,1,2,56,260.0599976,0.079999998,12.09000015,21.51000023,3144.310059,0.090000004,174.6799927,8,0,0,0,10,15,329,115,71,1
50,8,1,7,111,569.3499756,0.039999999,23.15999985,24.59000015,13184.01953,0.189999998,732.4500122,27,13,8,0,17,55,515,298,34,1
52,9,5,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,44,1
18,2,1,2,16,57.36000061,0.239999995,4.199999809,13.65999985,240.9100037,0.02,13.38000011,8,8,2,0,61,113,4,387,71,1
31,12,12,11,131,743.0900269,0.059999999,16.77000046,44.29999924,12464.7002,0.25,692.4799805,27,1,1,0,19,91,532,355,59,1
94,12,1,10,240,1504.030029,0.029999999,38.63000107,38.93999863,58093.10938,0.5,3227.399902,61,10,10,11,34,107,75,9,52,1
5,1,1,1,14,48.43000031,0.189999998,5.25,9.229999542,254.2700043,0.02,14.13000011,3,0,0,0,61,101,535,387,1,1
19,6,1,3,63,309.1300049,0.090000004,11.38000011,27.18000031,3516.399902,0.100000001,195.3600006,14,0,2,1,10,55,329,193,10,1
4,1,1,1,5,11.60999966,0.670000017,1.5,7.739999771,17.40999985,0,0.970000029,2,0,0,0,30,71,263,125,1,1
33,1,1,1,104,515.2399902,0.239999995,4.130000114,124.6200027,2130.300049,0.170000002,118.3499985,22,4,5,0,54,82,474,318,1,1
36,2,1,2,332,1754.75,0.07,15,116.9800034,26321.30078,0.579999983,1462.290039,32,0,1,1,58,93,111,87,71,1
41,7,6,5,113,613.1699829,0.07,15.03999996,40.75999832,9223.070313,0.200000003,512.3900146,25,12,2,0,17,78,524,291,22,1
23,2,1,2,86,433.8200073,0.079999998,13,33.36999893,5639.629883,0.140000001,313.3099976,17,0,4,0,9,72,399,304,71,1
591,88,44,51,1865,14322.23047,0.01,67.29000092,212.8600006,963681.5,4.769999981,53537.85938,442,69,75,3,31,64,29,432,45,1
10,1,1,1,35,143.0599976,0.280000001,3.539999962,40.38999939,506.6799927,0.050000001,28.14999962,5,0,3,0,54,25,127,92,1,1
5,1,1,1,15,51.88999939,0.340000004,2.920000076,17.79000092,151.3500061,0.02,8.409999847,3,0,0,0,54,125,535,412,1,1
115,2,1,1,580,3746.469971,0.039999999,28.21999931,132.7400055,105742.7734,1.25,5874.600098,87,1,25,0,17,136,335,132,71,1
113,16,9,10,350,2083.959961,0.02,41.27999878,50.47999954,86030.5,0.689999998,4779.470215,96,6,9,0,22,100,164,55,73,1
17,3,1,1,23,87.56999969,0.200000003,5,17.51000023,437.8500061,0.029999999,24.31999969,11,0,4,0,61,137,65,4,100,1
200,52,13,37,1334,9292.360352,0.01,99.30999756,93.56999969,922860.625,3.099999905,51270.03906,188,5,5,0,40,157,559,321,140,1
18,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,71,1
35,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,120,1
84,22,6,9,445,2699.409912,0.02,63.88000107,42.25999832,172435.0156,0.899999976,9579.719727,67,0,14,1,35,93,285,35,91,1
36,4,1,4,71,361.2099915,0.090000004,11.44999981,31.54999924,4134.890137,0.119999997,229.7200012,28,2,4,0,11,69,369,222,120,1
65,9,7,5,184,992.1900024,0.029999999,31.5,31.5,31253.86914,0.330000013,1736.329956,56,2,5,0,16,78,5,443,44,1
9,3,3,2,24,101.9499969,0.129999995,7.710000038,13.22000027,786.4699707,0.029999999,43.68999863,6,0,1,0,8,137,91,452,100,1
13,3,1,3,32,130.8000031,0.119999997,8.43999958,15.5,1103.609985,0.039999999,61.31000137,10,0,1,0,66,148,114,67,100,1
5,1,1,1,13,44.97000122,0.330000013,3,14.98999977,134.9199982,0.01,7.5,3,0,0,0,58,113,535,349,1,1
20,7,7,3,41,185.4700012,0.079999998,12.43999958,14.89999962,2308.02002,0.059999999,128.2200012,16,0,2,0,10,161,208,80,22,1
30,6,5,5,76,380,0.050000001,21.19000053,17.93000031,8053.080078,0.129999995,447.3900146,20,4,3,0,17,33,404,222,10,1
45,5,1,4,148,835.289978,0.050000001,18.28000069,45.68999863,15270.16016,0.280000001,848.3400269,31,1,6,4,16,92,542,398,120,1
15,4,4,2,28,121.0100021,0.119999997,8.359999657,14.47999954,1011.330017,0.039999999,56.18999863,11,0,2,0,9,137,138,452,120,1
107,14,7,9,317,2042.410034,0.050000001,19.42000008,105.1800003,39661.85938,0.680000007,2203.439941,83,5,17,0,17,135,125,53,67,1
54,8,3,5,198,1099.810059,0.029999999,39.20000076,28.04999924,43117.5,0.370000005,2395.419922,43,1,8,0,24,75,64,407,34,1
112,20,15,7,382,2218.409912,0.02,49.47999954,44.83000183,109777.6563,0.74000001,6098.759766,89,2,13,6,22,93,197,57,84,1
246,46,39,13,845,5125.850098,0.01,92.65000153,55.31999969,474915.5313,1.710000038,26384.19922,199,19,20,4,23,106,431,261,139,1
48,8,7,5,142,779.8400269,0.050000001,20.45999908,38.11000061,15956.79004,0.25999999,886.4899902,37,0,9,0,17,82,550,371,34,1
18,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
31,5,1,5,55,255.4100037,0.109999999,8.770000458,29.12999916,2239.77002,0.090000004,124.4300003,27,0,2,0,8,33,321,115,138,1
14,2,1,2,50,232.1900024,0.159999996,6.190000057,37.52999878,1436.689941,0.079999998,79.81999969,8,0,4,0,66,55,241,147,71,1
14,2,1,2,27,105.4899979,0.159999996,6.289999962,16.78000069,663.0599976,0.039999999,36.84000015,6,2,4,0,65,137,103,17,71,1
34,5,3,5,102,542.8400269,0.090000004,11.56000042,46.97999954,6272.779785,0.180000007,348.4899902,27,0,5,0,9,85,442,342,138,1
16,2,1,2,30,125.0999985,0.189999998,5.199999809,24.05999947,650.5100098,0.039999999,36.13999939,11,0,3,0,65,4,114,41,71,1
21,2,1,2,36,150.1199951,0.159999996,6.400000095,23.45999908,960.75,0.050000001,53.38000107,13,3,3,0,65,4,152,80,71,1
6,1,1,1,10,31.70000076,0.400000006,2.5,12.68000031,79.25,0.01,4.400000095,3,0,1,0,54,101,466,303,1,1
45,5,1,5,98,498.5700073,0.109999999,9.380000114,53.18000031,4674.109863,0.170000002,259.6700134,31,4,8,0,4,82,474,345,22,1
7,1,1,1,6,15.51000023,0.670000017,1.5,10.34000015,23.26000023,0.01,1.289999962,3,0,2,0,30,89,263,231,1,1
21,2,1,2,77,332.7900085,0.050000001,18.75,17.75,6239.779785,0.109999999,346.6499939,15,0,4,0,8,148,433,182,71,1
6,1,1,1,4,8,0.670000017,1.5,5.329999924,12,0,0.670000017,2,0,1,0,30,2,263,2,1,1
7,1,1,1,6,15.51000023,0.670000017,1.5,10.34000015,23.26000023,0.01,1.289999962,3,0,2,0,30,89,263,231,1,1
14,2,1,1,12,39.86000061,0.330000013,3,13.28999996,119.5899963,0.01,6.639999866,4,5,3,0,54,113,466,387,71,1
5,1,1,1,4,8,0.670000017,1.5,5.329999924,12,0,0.670000017,2,0,1,0,30,2,263,2,1,1
